index,song_name,artist_name,album_names,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,id,link
9712,Dear God - Recorded at Woodshed Recording Malibu,Hunter Hayes,Spotify Singles,0.5,0.09537548969253856,0.10800000000000001,0.601,0.551,0.0,0.7272727272727273,0.221,0.6941739151983743,0,0.0799,0.4944907105539002,0.8,0.319,Dear God - Recorded at Woodshed Recording MalibuHunter Hayes,
9713,Homesick,Kane Brown,Homesick,0.73,0.10816204584898503,0.41700000000000004,0.7,0.4920000000000001,0.0,0.7272727272727273,0.132,0.7416548955467995,1,0.0307,0.4003045584727507,0.8,0.449,HomesickKane Brown,
9714,For Her - Acoustic,Chris Lane,Girl Problems (Acoustic),0.47,0.10855536644835416,0.315,0.275,0.594,0.0,0.5454545454545454,0.156,0.8301241543379675,1,0.0335,0.6177749898893188,0.8,0.5489999999999999,For Her - AcousticChris Lane,
9715,More - Acoustic Live,Clare Dunn,More (Acoustic Live),0.46,0.11568437224801464,0.136,0.589,0.79,0.0,0.3636363636363637,0.455,0.8359725423140782,0,0.043,0.3708473988725559,0.8,0.6940000000000001,More - Acoustic LiveClare Dunn,
9716,Take Back Home Girl (feat. Tori Kelly) - Acoustic,Chris Lane,Take Back Home Girl (feat. Tori Kelly) [Acoustic],0.53,0.11219595981975512,0.782,0.5760000000000001,0.478,0.0,1.0,0.11900000000000001,0.7897801898247963,1,0.0397,0.6602192160714433,0.8,0.873,Take Back Home Girl (feat. Tori Kelly) - AcousticChris Lane,
9717,Cry Alone,Lil Peep,Cry Alone,0.62,0.08678006384885747,0.0366,0.637,0.856,0.0308,0.09090909090909093,0.0809,0.8207320397492132,1,0.0337,0.6605699948002209,0.8,0.285,Cry AloneLil Peep,
9718,Mirror,IDER,Mirror,0.19,0.11531958557548455,0.218,0.685,0.65,3.73e-05,0.18181818181818185,0.0758,0.8150323396030035,1,0.040999999999999995,0.33843957114205303,0.8,0.575,MirrorIDER,
9719,Fingers,ZAYN,Fingers,0.58,0.09056276736569192,0.38299999999999995,0.6659999999999999,0.426,1.56e-05,0.6363636363636364,0.109,0.7320397492131936,0,0.147,0.660136679899966,0.8,0.5870000000000001,FingersZAYN,
9720,I Don't Even Smoke Weed,Empress Of,I Don't Even Smoke Weed,0.35000000000000003,0.10871985614424964,0.253,0.7759999999999999,0.7340000000000001,3.12e-05,1.0,0.187,0.7923326642380988,0,0.0702,0.5158634521579082,0.8,0.618,I Don't Even Smoke WeedEmpress Of,
9721,Imposible,Luis Fonsi,Imposible,0.34,0.0849751531040996,0.122,0.7859999999999999,0.764,0.0,1.0,0.102,0.8879885014744876,1,0.0798,0.3754529172409808,0.8,0.9129999999999999,ImposibleLuis Fonsi,
9722,World Class Cinema,Gus Dapperton,World Class Cinema,0.14,0.10470720274641844,0.377,0.569,0.779,0.0,0.7272727272727273,0.0286,0.8699724927514683,1,0.0359,0.7756419250736635,0.8,0.878,World Class CinemaGus Dapperton,
9723,Take This Lonely Heart,Nothing But Thieves,What Did You Think When You Made Me This Way?,0.31,0.12845246527533002,0.00146,0.526,0.758,0.0158,0.7272727272727273,0.121,0.8254652690010656,0,0.0337,0.527075991053079,0.8,0.528,Take This Lonely HeartNothing But Thieves,
9724,Angels,Sarah Reeves,Easy Never Needed You,0.03,0.11131588399783814,0.0721,0.677,0.853,2.29e-06,0.5454545454545454,0.0683,0.8473719426064976,1,0.0488,0.4707079127427595,0.8,0.361,AngelsSarah Reeves,
9725,PTSD,Stalking Gia,PTSD,0.01,0.09651181136724507,0.0471,0.544,0.853,8.13e-06,0.3636363636363637,0.0781,0.8269273659950933,0,0.153,0.6600500169199152,0.8,0.612,PTSDStalking Gia,
9726,The Start of Things,Trent Reznor and Atticus Ross,Mid90s (Original Music from the Motion Picture),0.0,0.09141822568210073,0.888,0.20800000000000002,0.147,0.9209999999999999,0.8181818181818182,0.0899,0.4578593908755235,1,0.0397,0.7179367607854144,0.6000000000000001,0.038,The Start of ThingsTrent Reznor and Atticus Ross,
9727,Blow That Smoke (feat. Tove Lo),Major Lazer,Blow That Smoke (feat. Tove Lo),0.34,0.11805212868689105,0.032,0.7190000000000001,0.703,1.1400000000000001e-05,0.4545454545454546,0.0656,0.8385497980323644,0,0.0392,0.4208684455962825,0.8,0.72,Blow That Smoke (feat. Tove Lo)Major Lazer,
9728,Above The Law,The O'Jays,Above The Law,0.03,0.12637508350369767,0.0488,0.621,0.958,0.0,0.8181818181818182,0.674,0.8968849899635715,0,0.115,0.32991358462846343,0.8,0.8420000000000001,Above The LawThe O'Jays,
9729,Jealous,Shae Jacobs,Jealous,0.0,0.11990963137523457,0.0447,0.682,0.486,0.0,0.18181818181818185,0.0923,0.8132233043392065,1,0.0369,0.3955999966985531,0.8,0.244,JealousShae Jacobs,
9730,Ultraviolet,Au/Ra,X Games - EP,0.19,0.12149969843555752,0.591,0.276,0.28300000000000003,0.000138,0.4545454545454546,0.0792,0.7478997844026467,0,0.0378,0.7136985283800625,0.8,0.222,UltravioletAu/Ra,
9731,LA On A Saturday Night,Hearts & Colors,LA On A Saturday Night,0.17,0.1024278455318668,0.11800000000000001,0.5920000000000001,0.588,0.0,0.9090909090909092,0.138,0.8395658315366887,1,0.0405,0.3383859226305929,0.8,0.336,LA On A Saturday NightHearts & Colors,
9732,What About Me,King Henry,What About Me,0.24,0.1185170638477385,0.0716,0.677,0.622,4.32e-06,0.7272727272727273,0.179,0.7548385497980323,0,0.1,0.4742280804562599,0.8,0.195,What About MeKing Henry,
9733,Pocket,Moby Rich,Pocket,0.0,0.10175198310791532,0.0037,0.6940000000000001,0.8640000000000001,2.19e-06,0.4545454545454546,0.115,0.7751096572745519,0,0.042,0.43336854876649694,0.8,0.498,PocketMoby Rich,
9734,Why Does It Hurt,JHart,Why Does It Hurt,0.03,0.10446886053399844,0.0402,0.5429999999999999,0.7290000000000001,0.0,0.0,0.10099999999999999,0.8332961613758579,1,0.13699999999999998,0.3388605056165865,0.8,0.252,Why Does It HurtJHart,
9735,"Revelation (From ""Boy Erased"")",Troye Sivan,"Revelation (From ""Boy Erased"")",0.48,0.1226477693742566,0.7440000000000001,0.15,0.17300000000000001,0.000531,0.4545454545454546,0.0685,0.5694248259113326,1,0.0298,0.31420695119636183,1.0,0.0735,"Revelation (From ""Boy Erased"")Troye Sivan",
9736,Baby Outlaw,Elle King,Shake The Spirit,0.18,0.10509436896941053,0.057,0.479,0.915,0.000367,0.0,0.284,0.887815032339603,1,0.0755,0.6273409321635206,0.8,0.375,Baby OutlawElle King,
9737,First Person On Earth,Robert DeLong,See You In The Future,0.08,0.09032778208584123,0.23199999999999998,0.47700000000000004,0.8190000000000001,0.0,0.3636363636363637,0.182,0.8367655440735509,0,0.32899999999999996,0.3312713046492625,0.8,0.32799999999999996,First Person On EarthRobert DeLong,
9738,Water Under the Bridge,The Lone Bellow,The Restless,0.0,0.1274649676111956,0.873,0.579,0.473,0.0,0.8181818181818182,0.142,0.8036081580056006,0,0.0329,0.39593014138446175,0.8,0.21100000000000002,Water Under the BridgeThe Lone Bellow,
9739,Interstate Gospel,Pistol Annies,Interstate Gospel,0.52,0.09471753090895664,0.0165,0.57,0.784,0.0,0.8181818181818182,0.113,0.7596709042698189,1,0.0429,0.4719500821234906,0.8,0.24600000000000002,Interstate GospelPistol Annies,
9740,Hey Ya! - Recorded at Spotify Studios NYC,Panic! At The Disco,Spotify Singles,0.54,0.09646537380003647,0.023,0.5589999999999999,0.914,0.0,0.3636363636363637,0.365,0.7904988476693182,0,0.0739,0.3342508604395876,0.8,0.772,Hey Ya! - Recorded at Spotify Studios NYCPanic! At The Disco,
9741,Body Fat - Edit,How To Dress Well,Body Fat,0.23,0.11355327955527356,0.965,0.6509999999999999,0.29100000000000004,0.655,0.0,0.0954,0.5616682774514907,1,0.0491,0.40861182413192576,0.8,0.511,Body Fat - EditHow To Dress Well,
9742,NATIVE TONGUE,Switchfoot,NATIVE TONGUE,0.16,0.1488984225773857,0.00434,0.586,0.895,0.0,0.5454545454545454,0.37,0.8312888756721929,0,0.11699999999999999,0.5282232438366113,0.8,0.312,NATIVE TONGUESwitchfoot,
9743,Callin',Alec Bailey,Callin',0.04,0.09884823643547473,0.851,0.611,0.32799999999999996,8.16e-06,0.5454545454545454,0.109,0.7518152305900428,1,0.0368,0.5659175133502258,0.8,0.214,Callin'Alec Bailey,
9744,No More,Disturbed,Evolution,0.28,0.1234456003482258,0.000285,0.53,0.988,0.0,0.6363636363636364,0.222,0.9010978118107701,1,0.121,0.4179631723602869,0.6000000000000001,0.521,No MoreDisturbed,
9745,Hand Me Downs,Arkells,Rally Cry,0.08,0.1364481191666303,0.000886,0.34299999999999997,0.8270000000000001,1.08e-06,0.0,0.315,0.8039303149703864,1,0.0377,0.3689243060771383,0.8,0.541,Hand Me DownsArkells,
9746,Breakaway,Lennon Stella,Breakaway,0.46,0.1201407002337544,0.396,0.6890000000000001,0.365,0.00386,0.7272727272727273,0.107,0.6903080316209451,0,0.0733,0.6767347039840209,0.8,0.285,BreakawayLennon Stella,
9747,Everything and More (feat. Aaron Cole),Hollyn,Everything and More / Isaac,0.05,0.10350542088661063,0.249,0.6559999999999999,0.7,0.0,0.3636363636363637,0.221,0.7828909870393774,0,0.0431,0.4127221254714879,0.8,0.293,Everything and More (feat. Aaron Cole)Hollyn,
9748,Hands Dirty,Delta Rae,Hands Dirty,0.02,0.11057232343373917,0.314,0.532,0.768,0.0,0.2727272727272727,0.0733,0.8581518102743291,0,0.087,0.7262481532531632,0.8,0.762,Hands DirtyDelta Rae,
9749,Around Me,Brent Faiyaz,Lost,0.23,0.09568488697767527,0.574,0.5870000000000001,0.177,5.5399999999999985e-05,0.09090909090909093,0.09699999999999999,0.6504101305974772,1,0.0647,0.3096715885736924,0.8,0.125,Around MeBrent Faiyaz,
9750,Scared Stupid,Emmi,Scared Stupid,0.04,0.11130805115517643,0.0615,0.715,0.616,0.0,0.8181818181818182,0.10800000000000001,0.8252174559512304,1,0.0365,0.5285245008625029,0.8,0.524,Scared StupidEmmi,
9751,Better,Tyler Sellers,Better,0.01,0.10916241175463508,0.155,0.574,0.6890000000000001,0.0,1.0,0.14,0.7993457735484351,1,0.0568,0.364013403874248,0.8,0.664,BetterTyler Sellers,
9752,Sleepless,Novo Amor,Birthplace,0.21,0.10683997390544417,0.897,0.475,0.532,0.14400000000000002,0.6363636363636364,0.10099999999999999,0.77439099943003,1,0.0337,0.2990904513903217,0.8,0.121,SleeplessNovo Amor,
9753,None Of My Business,Cher Lloyd,None Of My Business,0.27,0.09623430494151664,0.428,0.7929999999999999,0.488,0.0,0.18181818181818185,0.0823,0.8168165935618169,0,0.0462,0.5528148961282281,0.8,0.5,None Of My BusinessCher Lloyd,
9754,Another Way Of Life,Cloud Nothings,Last Building Burning,0.09,0.09849296107189097,0.000308,0.285,0.977,0.483,0.6363636363636364,0.252,0.8137684930488442,1,0.0919,0.383731295240139,0.8,0.575,Another Way Of LifeCloud Nothings,
9755,Nervous Energy,Glades,Nervous Energy,0.33,0.10278927527182763,0.19399999999999998,0.708,0.802,3.54e-05,0.9090909090909092,0.0572,0.8575570589547246,1,0.0578,0.6442773545506318,0.8,0.856,Nervous EnergyGlades,
9756,Into the Mist,Built By Titan,Into the Mist,0.05,0.12179622747917862,0.0911,0.301,0.9079999999999999,4.68e-05,0.9090909090909092,0.113,0.8877406884246525,1,0.0452,0.5147450870343928,0.8,0.47100000000000003,Into the MistBuilt By Titan,
9757,Find You,Tina Boonstra,Find You,0.01,0.13251659163922375,0.483,0.396,0.23800000000000002,0.0011,0.0,0.0894,0.5878868981240553,1,0.0311,0.3083303757871887,0.8,0.0755,Find YouTina Boonstra,
9758,The Heights,Thomston,The Heights,0.4,0.10460481630305493,0.0236,0.494,0.496,0.0,0.0,0.0569,0.6831710157856913,0,0.142,0.3638854728084583,0.8,0.377,The HeightsThomston,
9759,"Paradise - Recorded At AIR Studios, London",SG Lewis,Spotify Singles,0.36,0.1566182485092422,0.182,0.633,0.612,0.239,0.18181818181818185,0.138,0.7351374123361336,1,0.10099999999999999,0.437392187126008,0.8,0.0977,"Paradise - Recorded At AIR Studios, LondonSG Lewis",
9760,Mine,Ariel Beesley,Ariel Beesley,0.41,0.13262121603763347,0.00439,0.643,0.905,0.0,1.0,0.253,0.879860233439893,0,0.0335,0.4709390140228955,0.8,0.265,MineAriel Beesley,
9761,Feels Like We Only Go Backwards - Recorded at Spotify Studios Stockholm,Lemaitre,Spotify Singles,0.06,0.10466636006682534,0.00197,0.642,0.6859999999999999,0.0,1.0,0.0995,0.7711694297821723,1,0.0288,0.31364570523031715,0.8,0.325,Feels Like We Only Go Backwards - Recorded at Spotify Studios StockholmLemaitre,
9762,Feed The Monster,TOXIC GARDN,Feed The Monster,0.0,0.1177662299297394,3.86e-05,0.387,0.924,0.0008029999999999999,0.09090909090909093,0.461,0.8311649691472753,1,0.0912,0.6355945493112356,0.8,0.509,Feed The MonsterTOXIC GARDN,
9763,Vices,John Splithoff,Vices,0.08,0.10307181709641,0.369,0.722,0.635,0.0,0.8181818181818182,0.29100000000000004,0.8252917998661808,0,0.146,0.4127592667486526,0.8,0.431,VicesJohn Splithoff,
9764,When They Get Older,Okey Dokey,When They Get Older,0.0,0.07747017085667801,0.0328,0.643,0.695,0.0,0.8181818181818182,0.0791,0.7870542462766089,1,0.0387,0.4951262390742743,0.8,0.579,When They Get OlderOkey Dokey,
9765,Papercuts,Uffie,Papercuts,0.05,0.09927568584929834,0.732,0.67,0.289,0.000367,0.0,0.131,0.7900280028746314,1,0.0688,0.26461096575574244,0.8,0.387,PapercutsUffie,
9766,Silence,Before You Exit,Silence,0.19,0.10572043689358412,0.733,0.93,0.519,0.223,0.7272727272727273,0.142,0.7162788392436745,1,0.0543,0.5117572776269199,0.8,0.74,SilenceBefore You Exit,
9767,4:21 (Con María),bad tuner,4:21 (Con María),0.18,0.1244862494447074,0.247,0.805,0.473,0.43,0.6363636363636364,0.128,0.6878051198176096,0,0.114,0.5035201677135004,0.8,0.226,4:21 (Con María)bad tuner,
9768,Won't Happen,Ten Fé,Won't Happen,0.2,0.1319050704228504,0.00491,0.645,0.754,0.185,0.4545454545454546,0.385,0.8390454241320348,1,0.0264,0.586064592807798,0.8,0.721,Won't HappenTen Fé,
9769,Quiero Besarte,Isabel Marie,Xoxo - Hugs & Kisses,0.35000000000000003,0.1047603541787656,0.45899999999999996,0.677,0.843,0.0,0.8181818181818182,0.0803,0.8084652937823706,0,0.0393,0.3920757021764789,0.8,0.961,Quiero BesarteIsabel Marie,
9770,Suavecito,Elida Reyna Y Avante,Suavecito,0.37,0.10061901836577808,0.386,0.7490000000000001,0.779,0.0,0.4545454545454546,0.0911,0.8548558967115208,1,0.0306,0.5946318474071262,0.8,0.961,SuavecitoElida Reyna Y Avante,
9771,Ellas,Los Palominos,Piénsalo,0.37,0.098567373077177,0.23,0.7290000000000001,0.6,0.0,0.6363636363636364,0.14400000000000002,0.8218967610834387,1,0.0583,0.6811091210723098,0.6000000000000001,0.8809999999999999,EllasLos Palominos,
9772,Basta De Tu Amor,Jay Pérez,Basta De Tu Amor,0.34,0.12382213628474845,0.589,0.5710000000000001,0.759,0.00027400000000000005,0.8181818181818182,0.314,0.8075731668029639,1,0.0402,0.43758202032040544,0.8,0.633,Basta De Tu AmorJay Pérez,
9773,Solo Ámame,Siggno,Solo Ámame,0.45,0.12307801623188795,0.21600000000000005,0.7070000000000001,0.89,5.71e-06,0.0,0.325,0.8526007979580205,1,0.0265,0.5365965384329683,0.8,0.96,Solo ÁmameSiggno,
9774,Anhelo,Los Desperadoz,Anhelo,0.31,0.10656862185609277,0.502,0.696,0.721,7.21e-06,0.6363636363636364,0.18600000000000005,0.8026169058062598,1,0.0527,0.4411393293110706,0.8,0.922,AnheloLos Desperadoz,
9775,Un Adiós Es De Dos,La Mafia,Vozes,0.36,0.10244574917223638,0.0597,0.637,0.45,0.0,0.6363636363636364,0.11900000000000001,0.7738953733303596,1,0.0307,0.4741620515190782,0.8,0.48200000000000004,Un Adiós Es De DosLa Mafia,
9776,Obra Maestra,AJ Castillo,AJ Castillo,0.34,0.11715750615717382,0.0449,0.594,0.626,0.00015900000000000002,0.4545454545454546,0.18100000000000002,0.7867073080068396,1,0.0611,0.8172607895410163,0.8,0.721,Obra MaestraAJ Castillo,
9777,Cuidaré,Intocable,Highway,0.52,0.1114949204015339,0.192,0.687,0.629,0.0,0.8181818181818182,0.105,0.8101256412162664,1,0.0298,0.5653191261070164,0.8,0.5429999999999999,CuidaréIntocable,
9778,Adios Adios Amor,Stefani Montiel,La Dueña,0.3,0.15560781180588426,0.552,0.32899999999999996,0.316,0.0,0.6363636363636364,0.126,0.7098604812529428,1,0.0273,0.3810695037100009,0.8,0.327,Adios Adios AmorStefani Montiel,
9779,Loteria,Veronique Medrano,Loteria,0.27,0.11844377081997555,0.594,0.7390000000000001,0.83,2.98e-05,0.4545454545454546,0.135,0.883676554407355,0,0.0397,0.382600549690902,0.8,0.841,LoteriaVeronique Medrano,
9780,Se Va Se Va,Miguel Hernandez,Se Va Se Va,0.28,0.0935968749195735,0.366,0.7340000000000001,0.8420000000000001,2.3199999999999998e-05,0.7272727272727273,0.054000000000000006,0.8586969989839665,1,0.0693,0.7099926542807385,0.8,0.965,Se Va Se VaMiguel Hernandez,
9781,Prohibido,Sandy G y los Gavilanes,Prohibido,0.26,0.11206615842707568,0.065,0.436,0.785,0.0,1.0,0.318,0.825341362476148,0,0.0481,0.7259138817586809,0.8,0.69,ProhibidoSandy G y los Gavilanes,
9782,Aqui No Queda Nada,Pete Espinoza,Nuevos Caminos,0.25,0.1149111587795536,0.619,0.47700000000000004,0.718,0.0,0.7272727272727273,0.0702,0.8584739672391148,0,0.0339,0.4248054209757426,0.8,0.534,Aqui No Queda NadaPete Espinoza,
9783,Amigo,Los Amigos ASG,Amigo,0.25,0.1376342353411147,0.106,0.645,0.698,0.0,1.0,0.256,0.8255396129160162,0,0.0228,0.4270462780313472,0.8,0.7659999999999999,AmigoLos Amigos ASG,
9784,Te Vas,Ashley Quintanilla,Te Vas,0.25,0.11739640785835535,0.41100000000000003,0.752,0.603,0.0,0.18181818181818185,0.0985,0.8075236041929967,0,0.0439,0.5941531376125586,0.8,0.885,Te VasAshley Quintanilla,
9785,Me Muero por Tu Amor,Stevie D,Me Muero por Tu Amor,0.26,0.12398998291321325,0.299,0.511,0.7240000000000001,0.0,0.2727272727272727,0.322,0.7770425990632667,1,0.0287,0.3713673767528618,0.8,0.7909999999999999,Me Muero por Tu AmorStevie D,
9786,Vas a Llorar,David Lee Rodriquez,Vas a Llorar,0.24,0.09861772706571643,0.138,0.792,0.711,0.0,0.9090909090909092,0.0746,0.754293361088395,1,0.0353,0.4269307273912792,0.8,0.966,Vas a LlorarDavid Lee Rodriquez,
9787,Ayer,ILYSSA,Ayer,0.24,0.0964111033901662,0.293,0.38799999999999996,0.851,0.00212,0.0,0.299,0.9145044978068544,1,0.076,0.8084417996186829,0.8,0.696,AyerILYSSA,
9788,La Vida En Un Hilo,Michael Salgado,La Vida En Un Hilo,0.09,0.1112711248969142,0.264,0.745,0.6990000000000001,3.32e-05,0.7272727272727273,0.0821,0.8266299903352908,1,0.0505,0.4119008905652902,0.8,0.841,La Vida En Un HiloMichael Salgado,
9789,Un Poquito Mas,Devin Banda,Un Poquito Mas,0.25,0.10742184221745538,0.00596,0.794,0.748,0.0,0.7272727272727273,0.0769,0.8159740291923773,1,0.0469,0.4128418029201297,0.8,0.769,Un Poquito MasDevin Banda,
9790,Para Olvidarte,Monica Saldivar,Para Olvidarte,0.23,0.1345917354558099,0.48200000000000004,0.618,0.7909999999999999,0.0,0.4545454545454546,0.17,0.8515847644536961,1,0.0419,0.577348773099811,0.8,0.677,Para OlvidarteMonica Saldivar,
9791,El Embrujo,Jaime Y Los Chamacos,Este Momento,0.29,0.10336331074117716,0.64,0.705,0.657,0.0,0.0,0.081,0.7608851882140113,0,0.0491,0.4022152708424467,0.8,0.909,El EmbrujoJaime Y Los Chamacos,
9792,Hoy Te Debo La Vida,Lucky Joe,El Triunfador,0.27,0.11229610830807242,0.264,0.589,0.6629999999999999,0.0,0.18181818181818185,0.221,0.8127028969345526,1,0.0881,0.32531219306861225,0.6000000000000001,0.927,Hoy Te Debo La VidaLucky Joe,
9793,Sophia,Remedio,Alivia Tu Corazón,0.25,0.1149531204366698,0.135,0.625,0.674,0.0,0.8181818181818182,0.0478,0.830099373032984,1,0.0362,0.602018834754331,0.8,0.866,SophiaRemedio,
9794,Yo Sé Que Tú,David Farias,Volando Alto,0.26,0.14865952087620415,0.389,0.78,0.535,6.87e-05,0.7272727272727273,0.0424,0.7628676926126929,1,0.0291,0.4327206398204013,0.8,0.889,Yo Sé Que TúDavid Farias,
9795,Mundo Va Extranarte,Frankie Caballero Jr,Mundo Va Extranarte,0.23,0.10659771527169334,0.395,0.5479999999999999,0.7859999999999999,0.0,0.0,0.11800000000000001,0.7849478353530097,1,0.034,0.4212769996450944,0.8,0.7,Mundo Va ExtranarteFrankie Caballero Jr,
9796,Numero Uno,Emily Flores,Numero Uno,0.0,0.1247212347245581,0.159,0.693,0.6409999999999999,0.0,0.0,0.0632,0.8092335142368597,1,0.0308,0.3960621992588251,0.8,0.904,Numero UnoEmily Flores,
9797,Herida de Amor,Red Wine Band,"Vamonos, Let's Party!",0.22,0.13229279613460404,0.479,0.425,0.5720000000000001,1.1900000000000001e-05,0.8181818181818182,0.235,0.8346343518449681,1,0.0294,0.7252040706839772,0.8,0.721,Herida de AmorRed Wine Band,
9798,Esta Noche Te Olvido,Sarah Monique,Esta Noche Te Olvido,0.27,0.11775783759831615,0.6759999999999999,0.703,0.292,1.94e-06,0.3636363636363637,0.159,0.725968329492231,1,0.0345,0.2945715960019478,0.6000000000000001,0.48700000000000004,Esta Noche Te OlvidoSarah Monique,
9799,Mi Vida Loca,Anjelique,Proposito,0.21,0.07890190259748253,0.278,0.602,0.7040000000000001,0.0,0.09090909090909093,0.099,0.8524521101281194,1,0.0342,0.4331828423806733,0.8,0.541,Mi Vida LocaAnjelique,
9800,Acuerdate de Mi,Ashley Borrero,Acuerdate de Mi,0.21,0.107445900234202,0.165,0.5589999999999999,0.644,3.98e-06,0.0,0.297,0.8073501350581122,1,0.0306,0.4331993496149687,0.8,0.495,Acuerdate de MiAshley Borrero,
9801,Faltas,Solido,No Me Vuelvas A Besar Así,0.35000000000000003,0.11274649676111954,0.248,0.626,0.785,1.82e-06,0.8181818181818182,0.159,0.8428617450994972,1,0.0329,0.5441733589745705,0.8,0.762,FaltasSolido,
9802,Te Me Fuiste,Louie S,Te Me Fuiste,0.22,0.10355801283019628,0.239,0.33799999999999997,0.7490000000000001,2.03e-06,0.18181818181818185,0.259,0.8175600327113226,1,0.0828,0.8407340767091177,0.8,0.64,Te Me FuisteLouie S,
9803,Soledad,La Fiebre,Fiesta,0.24,0.10966874908383717,0.565,0.534,0.73,1.51e-06,0.3636363636363637,0.312,0.8423165563898595,1,0.0588,0.7009631971211383,0.8,0.731,SoledadLa Fiebre,
9804,El Amante,Gabriel Zavala,El Amante,0.24,0.1235625334993896,0.0509,0.503,0.722,0.0,0.18181818181818185,0.294,0.7973384878447699,1,0.165,0.7423963552026674,0.8,0.513,El AmanteGabriel Zavala,
